country,year,iso,region,income_group,gdppccurr,lgdppc,gdpgr,prevgdpgr,gdppcgr,prevgdppcgr,debt,deltadebt,deficit,pbal,inflation,democ,autoc,polity,DEM_polity,durable,xcons,state_fail,cl,pr,fh_status,DEM_fh,fh_score,uds_mean,legis_frac,parliaresp,legiseff,system,execlcr,allhouse,oppmajh,oppmajs,legelec,exelec,liec,eiec,housesys,sensys,cpds,eu,cab_right,cab_cent,cab_left,cab_leaning,party_right,party_cent,party_left,womenpar,inscons,fed,pres,repres,bic,kaopen,openc,interest,unemp,sstran,postfisc_gini
United States,2001,USA,North America,High income,37273.6181,10.52604107,0.975981834,4.092176449,-0.018489778,2.940291775,15.10873274,-18.04949069,-1.413834252,1.246254763,2.278900887,1,0,1,1,192,1,0,1,1,1,1,1,1.559540855,0.5064,0,3,0,NA,1,0,1,0,0,1,1,1,NA,1,0,89.82,10.18,0,1,94.79,5.21,0,14,5,2,4,0,4,1,22.80304,5.0175,4.699999809,10.87636185,NA
United States,2002,USA,North America,High income,38166.03784,10.54970134,1.786127687,0.975981834,0.846125953,-0.018489778,53.62950118,38.52076844,-4.772022838,-2.146431003,1.535124592,1,0,1,1,193,1,0,1,1,1,1,1,1.544340908,0.5098,0,3,0,NA,1,0,1,1,0,1,1,1,NA,1,0,94.44,5.56,0,1,100,0,0,13.8,5,2,4,0,4,1,22.14963,4.610833333,5.800000191,11.47926617,NA
United States,2003,USA,North America,High income,39677.19835,10.58853195,2.806775956,1.786127687,1.926956876,0.846125953,55.98548998,2.3559888,-5.95143204,-3.239384311,1.994056263,1,0,1,1,194,1,0,1,1,1,1,1,1.567313182,0.5098,0,3,0,NA,1,0,1,0,0,1,1,1,NA,1,0,94.72,5.28,0,1,100,0,0,14.3,5,2,4,0,4,1,22.45056,4.015,6,11.56451321,NA
United States,2004,USA,North America,High income,41921.80976,10.64356149,3.78574285,2.806775956,2.829653489,1.926956876,56.39580941,0.41031943,-5.471316525,-2.894315037,2.749721159,1,0,1,1,195,1,0,1,1,1,1,1,1.558781248,0.4999,0,3,0,NA,1,0,1,1,1,1,1,1,NA,1,0,94.74,5.26,0,1,100,0,0,14.9,5,2,4,0,4,1,24.29497,4.274166667,5.5,11.52927303,34.6
United States,2005,USA,North America,High income,44307.92058,10.69891873,3.345216063,3.78574285,2.397046016,2.829653489,56.30341585,-0.09239356,-4.204884792,-1.590268602,3.21763825,1,0,1,1,196,1,0,1,1,1,1,1,1.549633416,0.4999,0,3,0,NA,1,0,0,0,0,1,1,1,NA,1,0,95.42,4.58,0,1,100,0,0,15.2,5,2,4,0,4,1,25.50062,4.29,5.099999905,11.47308254,NA
United States,2006,USA,North America,High income,46437.06712,10.74585328,2.666625826,3.345216063,1.681416459,2.397046016,55.30588873,-0.99752712,-3.110588269,-0.523423235,3.072266625,1,0,1,1,197,1,0,1,1,1,1,1,1.551547667,0.4975,0,3,0,NA,1,0,0,1,0,1,1,1,NA,1,0,96.61,3.39,0,1,100,0,0,16.3,5,2,4,0,4,1,26.87362,4.791666667,4.599999905,11.58742809,NA
United States,2007,USA,North America,High income,48061.53766,10.7802375,1.77857024,2.666625826,0.815188221,1.681416459,55.64671992,0.34083119,-3.701919341,-1.073380475,2.661336394,1,0,1,1,198,1,0,1,1,1,1,1,1.553306614,NA,0,3,0,NA,1,0,0,0,0,1,1,1,NA,1,0,100,0,0,1,100,0,0,16.8,5,2,4,0,4,1,27.95893,4.629166667,4.599999905,11.81682682,35.2
United States,2008,USA,North America,High income,48401.42734,10.78728458,-0.291621459,1.77857024,-1.230282169,0.815188221,64.03725576,8.39053584,-7.188875282,-4.620691881,1.961612383,1,0,1,1,199,1,0,1,1,1,1,1,1.556611101,NA,0,3,0,NA,1,0,0,1,1,1,1,1,NA,1,0,100,0,0,1,100,0,0,17,5,2,4,0,4,1,29.94139,3.666666667,5.800000191,13.14956188,NA
United States,2009,USA,North America,High income,47001.55535,10.75793597,-2.775529574,-0.291621459,-3.624124115,-1.230282169,76.33745919,12.30020343,-12.83209854,-10.00157781,0.759434764,1,0,1,1,200,1,0,1,1,1,1,1,1.560328024,NA,0,3,0,NA,1,0,0,0,0,1,1,1,NA,1,0,16.36,83.64,0,1,5.21,94.79,0,16.8,5,2,4,0,4,1,24.76583,3.256666667,9.300000191,14.73676682,NA
United States,2010,USA,North America,High income,48373.87882,10.78671525,2.531920616,-2.775529574,1.677898143,-3.624124115,85.62236357,9.28490438,-12.18024111,-9.254630991,1.221349397,1,0,1,1,201,1,0,1,1,1,1,1,1.559407387,NA,0,3,0,NA,1,0,0,1,0,1,1,1,NA,1,0,11.76,88.24,0,1,0,100,0,16.8,5,2,4,0,4,1,28.18239,3.214166667,9.600000381,15.35819244,35.3
United States,2011,USA,North America,High income,49790.66548,10.81558281,1.601454672,2.531920616,0.846716825,1.677898143,90.19786536,4.57550179,-10.75288739,-7.63778018,2.064627467,1,0,1,1,202,1,0,1,1,1,1,1,1.576148747,NA,0,3,0,NA,1,1,0,0,0,1,1,1,NA,1,0,8.8,91.2,0,1,0,100,0,16.8,5,2,4,0,4,1,30.88511,2.785833333,8.899999619,14.99747467,NA
United States,2012,USA,North America,High income,51450.1223,10.84836812,2.224030854,1.601454672,1.463850946,0.846716825,94.40677352,4.20890816,-8.997694248,-5.906593832,1.842051483,1,0,1,1,203,1,0,1,1,1,1,1,1.56476506,NA,0,3,0,NA,1,1,0,1,1,1,1,1,NA,1,0,5.88,94.12,0,1,0,100,0,18,5,2,4,0,4,1,30.71463,1.8025,8.100000381,14.49403286,NA
United States,2013,USA,North America,High income,52787.02695,10.87402074,1.67733153,2.224030854,0.967810662,1.463850946,96.61281836,2.20604484,-5.51777851,-3.230386724,1.615007088,1,0,1,1,204,1,0,1,1,1,1,1,NA,NA,0,3,0,NA,1,1,0,0,0,1,1,1,NA,1,0,5.88,94.12,0,1,0,100,0,17.8,5,2,4,0,4,1,30.2158,2.350833333,7.400000095,14.4129982,36.5
United States,2014,USA,North America,High income,54706.8682,10.90974454,2.569193594,1.67733153,1.809802139,0.967810662,96.89283825,0.28001989,-5.007732952,-2.2774836,1.794674383,1,0,1,1,205,1,0,1,1,1,1,1,NA,NA,NA,NA,0,NA,1,1,0,1,0,1,1,1,NA,1,0,8.4,91.6,0,1,0,100,0,19.3,5,2,4,0,4,1,30.05441,2.540833333,6.199999809,14.45648861,NA
United States,2015,USA,North America,High income,56469.00897,10.94144725,2.861587025,2.569193594,2.113705207,1.809802139,97.37481095,0.4819727,-4.377475862,-1.611995576,1.084432578,1,0,1,1,206,1,0,1,1,1,1,1,NA,NA,NA,NA,0,NA,1,1,0,0,0,1,1,1,NA,1,0,11.76470588,88.23529412,0,1,0,100,0,19.4,5,2,4,0,4,1,NA,2.135833333,5.300000191,14.67916298,NA
United States,2016,USA,North America,High income,57638.15909,10.96194011,1.485279193,2.861587025,0.784617712,2.113705207,99.45685986,2.08204891,-4.93955937,NA,1.275800039,0.8,0,0.9,1,207,1,0,1,1,1,1,1,NA,NA,NA,NA,0,NA,1,1,0,1,1,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States,2017,USA,North America,High income,NA,NA,NA,1.485279193,NA,0.784617712,107.8,8.34314014,-4.6,NA,NA,NA,NA,NA,0,NA,NA,NA,1,0.833333333,1,1,0.916666667,NA,NA,NA,NA,0,NA,1,0,0,0,0,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1975,URY,Latin America & Caribbean,High income,1250.200808,7.131059464,6.096914313,NA,5.868126286,NA,NA,NA,NA,NA,65.97787985,0,0.8,0.1,0,2,0.166666667,0,0.333333333,0.333333333,0.5,0,0.333333333,-0.898523868,0,0,1,0,NA,1,NA,NA,0,0,0.166666667,0.916666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1976,URY,Latin America & Caribbean,High income,1290.604566,7.162866043,3.935470176,6.096914313,3.523704973,5.868126286,NA,NA,NA,NA,47.29149241,0,0.8,0.1,0,3,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,-1.059311718,0,0,1,0,NA,1,NA,NA,0,0,0.166666667,0.916666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1977,URY,Latin America & Caribbean,High income,1440.152554,7.272504327,1.455461179,3.935470176,0.89880827,3.523704973,NA,NA,NA,NA,55.60669162,0,0.8,0.1,0,4,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,-1.0777473,0,0,1,0,NA,1,NA,NA,0,0,0.166666667,0.166666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1978,URY,Latin America & Caribbean,High income,1707.34191,7.442693002,5.373985348,1.455461179,4.682927548,0.89880827,NA,NA,NA,NA,46.80166099,0,0.7,0.15,0,5,0.333333333,0,0.166666667,0.166666667,0,0,0.166666667,-0.907089309,0,0,1,0,NA,1,NA,NA,0,0,0.166666667,0.166666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1979,URY,Latin America & Caribbean,High income,2479.671356,7.815881313,6.199116731,5.373985348,5.463613013,4.682927548,NA,NA,NA,NA,79.20819471,0,0.7,0.15,0,6,0.333333333,0,0.166666667,0.166666667,0,0,0.166666667,-0.905184281,0,0,1,0,NA,1,NA,NA,0,0,0.166666667,0.166666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1980,URY,Latin America & Caribbean,High income,3485.52603,8.156374253,5.843400901,6.199116731,5.126289933,5.463613013,NA,NA,NA,NA,54.76270098,0,0.7,0.15,0,7,0.333333333,0,0.333333333,0.333333333,0.5,0,0.333333333,-0.875224833,0,0,1,0,NA,1,NA,NA,0,0,0.166666667,0.166666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1981,URY,Latin America & Caribbean,High income,3764.293025,8.233315347,1.559559829,5.843400901,0.893185038,5.126289933,NA,NA,NA,NA,27.34459951,0,0.7,0.15,0,8,0.333333333,0,NA,NA,NA,NA,NA,-0.713384969,0,0,1,0,NA,1,NA,NA,0,0,0.166666667,0.166666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1982,URY,Latin America & Caribbean,High income,3106.948545,8.041396348,-9.757871461,1.559559829,-10.34576388,0.893185038,NA,NA,NA,NA,18.16226689,0,0.7,0.15,0,9,0.333333333,0,0.333333333,0.333333333,0.5,0,0.333333333,-0.488297131,0,0,1,0,NA,1,NA,NA,0,0,0.166666667,0.166666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1983,URY,Latin America & Caribbean,High income,1715.939043,7.447715757,-10.27439919,-9.757871461,-10.85319461,-10.34576388,NA,NA,NA,NA,53.73104707,0,0.7,0.15,0,10,0.333333333,0,0.5,0.333333333,0.5,0,0.416666667,-0.443152527,0,0,0,0,NA,1,NA,NA,0,0,0.166666667,0.166666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1984,URY,Latin America & Caribbean,High income,1620.720614,7.390626153,-1.14261745,-10.27439919,-1.776265047,-10.85319461,NA,NA,NA,NA,56.34960683,0,0.7,0.15,0,11,0.333333333,0,0.5,0.333333333,0.5,0,0.416666667,-0.184139616,0,0,0,0,NA,1,NA,NA,1,1,0.166666667,0.166666667,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1985,URY,Latin America & Caribbean,High income,1571.103059,7.359533237,1.466536029,-1.14261745,0.817595263,-1.776265047,NA,NA,NA,NA,74.01716145,0.9,0,0.95,1,0,1,0,0.833333333,0.833333333,1,1,0.833333333,0.883533247,0.6581,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1986,URY,Latin America & Caribbean,High income,1939.966701,7.570426087,8.809808295,1.466536029,8.123069418,0.817595263,NA,NA,NA,NA,70.96333508,0.9,0,0.95,1,1,1,0,0.833333333,0.833333333,1,1,0.833333333,1.041422435,0.6581,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1987,URY,Latin America & Caribbean,High income,2415.598758,7.789702468,7.993137205,8.809808295,7.322934946,8.123069418,NA,NA,NA,NA,72.78399122,0.9,0,0.95,1,2,1,0,0.833333333,0.833333333,1,1,0.833333333,1.041110655,0.6581,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1988,URY,Latin America & Caribbean,High income,2676.197626,7.89215227,1.480937462,7.993137205,0.848297466,7.322934946,NA,NA,NA,NA,74.63639178,0.9,0,0.95,1,3,1,0,0.833333333,0.833333333,1,1,0.833333333,1.060421955,0.6581,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1989,URY,Latin America & Caribbean,High income,2731.95053,7.912771113,1.103901025,1.480937462,0.45305561,0.848297466,NA,NA,NA,NA,76.07946615,1,0,1,1,4,1,0,0.833333333,1,1,1,0.916666667,1.403030651,0.6997,0,2,0,NA,0,0,0,1,1,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1990,URY,Latin America & Caribbean,High income,2989.991172,8.003025714,0.297348378,1.103901025,-0.380064244,0.45305561,31.59596304,NA,NA,NA,106.8366765,1,0,1,1,5,1,0,0.833333333,1,1,1,0.916666667,1.4095222,0.6997,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1991,URY,Latin America & Caribbean,High income,3577.910095,8.182534137,3.538808504,0.297348378,2.809519491,-0.380064244,24.59057576,-7.00538728,NA,NA,100.8081676,1,0,1,1,6,1,0,0.833333333,1,1,1,0.916666667,1.40657642,0.6997,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1992,URY,Latin America & Caribbean,High income,4082.012424,8.314345387,7.931588413,3.538808504,7.151400457,2.809519491,23.60477732,-0.98579844,NA,NA,59.6236227,1,0,1,1,7,1,0,0.833333333,1,1,1,0.916666667,1.406643155,0.6997,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1993,URY,Latin America & Caribbean,High income,4720.394249,8.459647602,2.657546103,7.931588413,1.904933086,7.151400457,21.87914304,-1.72563428,NA,NA,47.8519289,1,0,1,1,8,1,0,0.833333333,0.833333333,1,1,0.833333333,1.261087482,0.6997,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1994,URY,Latin America & Caribbean,High income,5458.06481,8.604849576,7.28134265,2.657546103,6.495499151,1.904933086,24.53018807,2.65104503,NA,NA,38.95718236,1,0,1,1,9,1,0,0.833333333,0.833333333,1,1,0.833333333,1.270134113,0.6965,0,2,0,NA,0,0,0,1,1,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1995,URY,Latin America & Caribbean,High income,5984.13519,8.696867111,-1.447598964,7.28134265,-2.156516482,6.495499151,NA,NA,NA,NA,41.04832687,1,0,1,1,10,1,0,0.833333333,0.833333333,1,1,0.833333333,1.267032286,0.6965,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1996,URY,Latin America & Caribbean,High income,6316.26994,8.750884114,5.577957758,-1.447598964,4.822829954,-2.156516482,NA,NA,NA,NA,26.43173779,1,0,1,1,11,1,0,0.833333333,1,1,1,0.916666667,1.408385247,0.6965,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1997,URY,Latin America & Caribbean,High income,7327.934445,8.89944896,8.547683232,5.577957758,7.785263361,4.822829954,NA,NA,NA,NA,27.48516606,1,0,1,1,12,1,0,0.833333333,1,1,1,0.916666667,1.414115788,0.6965,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1998,URY,Latin America & Caribbean,High income,7711.07657,8.95041309,4.518890072,8.547683232,3.848117732,7.785263361,NA,NA,NA,NA,12.38390553,1,0,1,1,13,1,0,0.833333333,1,1,1,0.916666667,1.409833028,0.6965,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,1999,URY,Latin America & Caribbean,High income,7247.398162,8.888397809,-1.939212135,4.518890072,-2.448285103,3.848117732,NA,NA,NA,NA,4.326096153,1,0,1,1,14,1,0,0.833333333,1,1,1,0.916666667,1.253250947,0.6746,0,2,0,NA,0,0,0,1,1,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2000,URY,Latin America & Caribbean,High income,6871.897677,8.835195574,-1.92993064,-1.939212135,-2.282112342,-2.448285103,NA,NA,NA,NA,3.539308497,1,0,1,1,15,1,0,1,1,1,1,1,1.103691863,0.6746,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2001,URY,Latin America & Caribbean,High income,6281.377047,8.74534451,-3.844129967,-1.92993064,-4.013430733,-2.282112342,40.64333486,NA,NA,NA,4.826618341,1,0,1,1,16,1,0,1,1,1,1,1,1.556817953,0.6746,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2002,URY,Latin America & Caribbean,High income,4088.768855,8.31599919,-7.732007212,-3.844129967,-7.750584066,-4.013430733,95.26786072,54.62452586,NA,NA,12.61627663,1,0,1,1,17,1,0,1,1,1,1,1,1.560094301,0.6746,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2003,URY,Latin America & Caribbean,High income,3622.052284,8.194796073,0.805283917,-7.732007212,0.870029434,-7.750584066,105.6027809,10.33492018,NA,NA,16.54163515,1,0,1,1,18,1,0,1,1,1,1,1,1.565504993,0.6746,0,2,0,NA,0,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2004,URY,Latin America & Caribbean,High income,4117.308853,8.322955038,5.004160365,0.805283917,5.052838686,0.870029434,85.42559412,-20.17718678,NA,NA,10.10505599,1,0,1,1,19,1,0,1,1,1,1,1,1.557484651,0.5852,0,2,0,NA,0,0,0,1,1,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2005,URY,Latin America & Caribbean,High income,5220.951116,8.56043487,7.460132106,5.004160365,7.411145766,5.052838686,76.11445971,-9.31113441,NA,NA,0.677868397,1,0,1,1,20,1,0,1,1,1,1,1,1.55697997,0.5852,0,2,0,NA,1,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2006,URY,Latin America & Caribbean,High income,5877.876078,8.678950764,4.098577362,7.460132106,3.928852933,7.411145766,69.02689635,-7.08756336,NA,NA,6.533334632,1,0,1,1,21,1,0,1,1,1,1,1,1.308983688,0.5852,0,2,0,NA,1,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2007,URY,Latin America & Caribbean,High income,7009.697046,8.855049762,6.541510848,4.098577362,6.264034821,3.928852933,58.51206056,-10.51483579,NA,NA,9.417473416,1,0,1,1,22,1,0,1,1,1,1,1,1.561476507,NA,0,2,0,NA,1,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2008,URY,Latin America & Caribbean,High income,9062.312164,9.111879572,7.176144662,6.541510848,6.821654778,6.264034821,57.25268256,-1.259378,NA,NA,8.023536385,1,0,1,1,23,1,0,1,1,1,1,1,1.560681448,NA,0,2,0,NA,1,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2009,URY,Latin America & Caribbean,High income,9415.170386,9.150077538,4.243494178,7.176144662,3.873639957,6.821654778,49.27332919,-7.97935337,-1.6,NA,7.747542217,1,0,1,1,24,1,0,1,1,1,1,1,1.563439907,NA,0,2,0,NA,1,0,0,1,1,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2010,URY,Latin America & Caribbean,High income,11938.212,9.387499627,7.803409668,4.243494178,7.430904284,3.873639957,44.22270174,-5.05062745,-1.1,NA,4.907025243,1,0,1,1,25,1,0,1,1,1,1,1,1.562396525,NA,0,2,0,NA,1,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2011,URY,Latin America & Caribbean,High income,14166.49908,9.558635237,5.162133026,7.803409668,4.813966085,7.430904284,45.35145123,1.12874949,-0.9,NA,9.00967549,1,0,1,1,26,1,0,1,1,1,1,1,1.567519058,NA,0,2,0,NA,1,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2012,URY,Latin America & Caribbean,High income,15092.06819,9.621924599,3.538178707,5.162133026,3.198220768,4.813966085,43.40345045,-1.94800078,-2.7,NA,8.557551733,1,0,1,1,27,1,0,1,1,1,1,1,1.568775753,NA,0,2,0,NA,1,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2013,URY,Latin America & Caribbean,High income,16881.20568,9.733956192,4.637538643,3.538178707,4.292800216,3.198220768,42.740851,-0.66259945,-2.3,NA,8.153729804,1,0,1,1,28,1,0,1,1,1,1,1,NA,NA,0,2,0,NA,1,0,0,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2014,URY,Latin America & Caribbean,High income,16737.89827,9.725430785,3.238791216,4.637538643,2.890359322,4.292800216,44.35796134,1.61711034,-3.5,NA,9.372246365,1,0,1,1,29,1,0,1,1,1,1,1,NA,NA,NA,NA,0,NA,1,0,0,1,1,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2015,URY,Latin America & Caribbean,High income,15524.84247,9.65019676,0.370741267,3.238791216,0.019573306,2.890359322,51.18648003,6.82851869,-3.6,NA,9.016280623,1,0,1,1,30,1,0,1,1,1,1,1,NA,NA,NA,NA,0,NA,1,0,0,NA,NA,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2016,URY,Latin America & Caribbean,High income,15220.56603,9.630402821,1.453431497,0.370741267,1.086561917,0.019573306,50.94398189,-0.24249814,-3.9,NA,7.048512397,1,0,1,1,31,1,0,1,1,1,1,1,NA,NA,NA,NA,0,NA,1,0,0,NA,NA,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,2017,URY,Latin America & Caribbean,High income,NA,NA,NA,1.453431497,NA,1.086561917,66.2,15.25601811,-3.5,NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,0,NA,1,0,0,NA,NA,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uzbekistan,1991,UZB,Europe & Central Asia,Lower middle income,652.8074753,6.481282255,-0.492000004,NA,-2.591204662,NA,NA,NA,NA,NA,90.72728,0,0.9,0.05,0,0,0,0,0.333333333,0.166666667,0.5,0,0.25,-0.803812262,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uzbekistan,1992,UZB,Europe & Central Asia,Lower middle income,603.3520153,6.4025008,-11.2,-0.492000004,-13.25760641,-2.591204662,NA,NA,NA,NA,712.1492603,0,0.9,0.05,0,1,0,0,0.166666667,0.166666667,0,0,0.166666667,-0.888123549,0,1,1,0,NA,1,NA,NA,0,0,0.5,0.833333333,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uzbekistan,1993,UZB,Europe & Central Asia,Lower middle income,596.9835856,6.391889618,-2.300000006,-11.2,-4.495155415,-13.25760641,NA,NA,NA,NA,1078.882855,0,0.9,0.05,0,2,0,0,0,0,0,0,0,-1.100724142,0,1,1,0,NA,1,NA,NA,0,0,0.5,0.833333333,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
