iso,country,cown,region,year,income_group
SVN,Slovenia,349,Europe & Central Asia,2003,High income
SVN,Slovenia,349,Europe & Central Asia,2004,High income
SVN,Slovenia,349,Europe & Central Asia,2005,High income
SVN,Slovenia,349,Europe & Central Asia,2006,High income
SVN,Slovenia,349,Europe & Central Asia,2007,High income
SVN,Slovenia,349,Europe & Central Asia,2008,High income
SVN,Slovenia,349,Europe & Central Asia,2009,High income
SVN,Slovenia,349,Europe & Central Asia,2010,High income
SVN,Slovenia,349,Europe & Central Asia,2011,High income
SVN,Slovenia,349,Europe & Central Asia,2012,High income
SVN,Slovenia,349,Europe & Central Asia,2013,High income
SVN,Slovenia,349,Europe & Central Asia,2014,High income
SVN,Slovenia,349,Europe & Central Asia,2015,High income
SVN,Slovenia,349,Europe & Central Asia,2016,High income
SVN,Slovenia,349,Europe & Central Asia,2017,High income
SWE,Sweden,380,Europe & Central Asia,1960,High income
SWE,Sweden,380,Europe & Central Asia,1961,High income
SWE,Sweden,380,Europe & Central Asia,1962,High income
SWE,Sweden,380,Europe & Central Asia,1963,High income
SWE,Sweden,380,Europe & Central Asia,1964,High income
SWE,Sweden,380,Europe & Central Asia,1965,High income
SWE,Sweden,380,Europe & Central Asia,1966,High income
SWE,Sweden,380,Europe & Central Asia,1967,High income
SWE,Sweden,380,Europe & Central Asia,1968,High income
SWE,Sweden,380,Europe & Central Asia,1969,High income
SWE,Sweden,380,Europe & Central Asia,1970,High income
SWE,Sweden,380,Europe & Central Asia,1971,High income
SWE,Sweden,380,Europe & Central Asia,1972,High income
SWE,Sweden,380,Europe & Central Asia,1973,High income
SWE,Sweden,380,Europe & Central Asia,1974,High income
SWE,Sweden,380,Europe & Central Asia,1975,High income
SWE,Sweden,380,Europe & Central Asia,1976,High income
SWE,Sweden,380,Europe & Central Asia,1977,High income
SWE,Sweden,380,Europe & Central Asia,1978,High income
SWE,Sweden,380,Europe & Central Asia,1979,High income
SWE,Sweden,380,Europe & Central Asia,1980,High income
SWE,Sweden,380,Europe & Central Asia,1981,High income
SWE,Sweden,380,Europe & Central Asia,1982,High income
SWE,Sweden,380,Europe & Central Asia,1983,High income
SWE,Sweden,380,Europe & Central Asia,1984,High income
SWE,Sweden,380,Europe & Central Asia,1985,High income
SWE,Sweden,380,Europe & Central Asia,1986,High income
SWE,Sweden,380,Europe & Central Asia,1987,High income
SWE,Sweden,380,Europe & Central Asia,1988,High income
SWE,Sweden,380,Europe & Central Asia,1989,High income
SWE,Sweden,380,Europe & Central Asia,1990,High income
SWE,Sweden,380,Europe & Central Asia,1991,High income
SWE,Sweden,380,Europe & Central Asia,1992,High income
SWE,Sweden,380,Europe & Central Asia,1993,High income
SWE,Sweden,380,Europe & Central Asia,1994,High income
SWE,Sweden,380,Europe & Central Asia,1995,High income
SWE,Sweden,380,Europe & Central Asia,1996,High income
SWE,Sweden,380,Europe & Central Asia,1997,High income
SWE,Sweden,380,Europe & Central Asia,1998,High income
SWE,Sweden,380,Europe & Central Asia,1999,High income
SWE,Sweden,380,Europe & Central Asia,2000,High income
SWE,Sweden,380,Europe & Central Asia,2001,High income
SWE,Sweden,380,Europe & Central Asia,2002,High income
SWE,Sweden,380,Europe & Central Asia,2003,High income
SWE,Sweden,380,Europe & Central Asia,2004,High income
SWE,Sweden,380,Europe & Central Asia,2005,High income
SWE,Sweden,380,Europe & Central Asia,2006,High income
SWE,Sweden,380,Europe & Central Asia,2007,High income
SWE,Sweden,380,Europe & Central Asia,2008,High income
SWE,Sweden,380,Europe & Central Asia,2009,High income
SWE,Sweden,380,Europe & Central Asia,2010,High income
SWE,Sweden,380,Europe & Central Asia,2011,High income
SWE,Sweden,380,Europe & Central Asia,2012,High income
SWE,Sweden,380,Europe & Central Asia,2013,High income
SWE,Sweden,380,Europe & Central Asia,2014,High income
SWE,Sweden,380,Europe & Central Asia,2015,High income
SWE,Sweden,380,Europe & Central Asia,2016,High income
SWE,Sweden,380,Europe & Central Asia,2017,High income
SWZ,Swaziland,572,Sub-Saharan Africa,1960,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1961,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1962,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1963,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1964,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1965,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1966,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1967,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1968,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1969,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1970,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1971,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1972,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1973,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1974,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1975,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1976,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1977,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1978,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1979,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1980,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1981,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1982,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1983,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1984,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1985,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1986,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1987,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1988,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1989,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1990,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1991,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1992,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1993,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1994,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1995,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1996,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1997,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1998,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,1999,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2000,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2001,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2002,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2003,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2004,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2005,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2006,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2007,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2008,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2009,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2010,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2011,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2012,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2013,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2014,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2015,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2016,Lower middle income
SWZ,Swaziland,572,Sub-Saharan Africa,2017,Lower middle income
SXM,Sint Maarten,NA,Latin America & Caribbean,1960,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1961,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1962,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1963,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1964,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1965,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1966,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1967,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1968,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1969,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1970,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1971,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1972,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1973,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1974,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1975,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1976,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1977,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1978,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1979,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1980,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1981,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1982,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1983,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1984,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1985,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1986,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1987,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1988,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1989,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1990,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1991,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1992,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1993,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1994,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1995,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1996,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1997,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1998,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,1999,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2000,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2001,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2002,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2003,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2004,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2005,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2006,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2007,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2008,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2009,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2010,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2011,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2012,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2013,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2014,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2015,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2016,High income
SXM,Sint Maarten,NA,Latin America & Caribbean,2017,High income
SYC,Seychelles,591,Sub-Saharan Africa,1960,High income
SYC,Seychelles,591,Sub-Saharan Africa,1961,High income
SYC,Seychelles,591,Sub-Saharan Africa,1962,High income
SYC,Seychelles,591,Sub-Saharan Africa,1963,High income
SYC,Seychelles,591,Sub-Saharan Africa,1964,High income
SYC,Seychelles,591,Sub-Saharan Africa,1965,High income
SYC,Seychelles,591,Sub-Saharan Africa,1966,High income
SYC,Seychelles,591,Sub-Saharan Africa,1967,High income
SYC,Seychelles,591,Sub-Saharan Africa,1968,High income
SYC,Seychelles,591,Sub-Saharan Africa,1969,High income
SYC,Seychelles,591,Sub-Saharan Africa,1970,High income
SYC,Seychelles,591,Sub-Saharan Africa,1971,High income
SYC,Seychelles,591,Sub-Saharan Africa,1972,High income
SYC,Seychelles,591,Sub-Saharan Africa,1973,High income
SYC,Seychelles,591,Sub-Saharan Africa,1974,High income
SYC,Seychelles,591,Sub-Saharan Africa,1975,High income
SYC,Seychelles,591,Sub-Saharan Africa,1976,High income
SYC,Seychelles,591,Sub-Saharan Africa,1977,High income
SYC,Seychelles,591,Sub-Saharan Africa,1978,High income
SYC,Seychelles,591,Sub-Saharan Africa,1979,High income
SYC,Seychelles,591,Sub-Saharan Africa,1980,High income
SYC,Seychelles,591,Sub-Saharan Africa,1981,High income
SYC,Seychelles,591,Sub-Saharan Africa,1982,High income
SYC,Seychelles,591,Sub-Saharan Africa,1983,High income
SYC,Seychelles,591,Sub-Saharan Africa,1984,High income
SYC,Seychelles,591,Sub-Saharan Africa,1985,High income
SYC,Seychelles,591,Sub-Saharan Africa,1986,High income
SYC,Seychelles,591,Sub-Saharan Africa,1987,High income
SYC,Seychelles,591,Sub-Saharan Africa,1988,High income
SYC,Seychelles,591,Sub-Saharan Africa,1989,High income
SYC,Seychelles,591,Sub-Saharan Africa,1990,High income
SYC,Seychelles,591,Sub-Saharan Africa,1991,High income
SYC,Seychelles,591,Sub-Saharan Africa,1992,High income
SYC,Seychelles,591,Sub-Saharan Africa,1993,High income
SYC,Seychelles,591,Sub-Saharan Africa,1994,High income
SYC,Seychelles,591,Sub-Saharan Africa,1995,High income
SYC,Seychelles,591,Sub-Saharan Africa,1996,High income
SYC,Seychelles,591,Sub-Saharan Africa,1997,High income
SYC,Seychelles,591,Sub-Saharan Africa,1998,High income
SYC,Seychelles,591,Sub-Saharan Africa,1999,High income
SYC,Seychelles,591,Sub-Saharan Africa,2000,High income
SYC,Seychelles,591,Sub-Saharan Africa,2001,High income
SYC,Seychelles,591,Sub-Saharan Africa,2002,High income
SYC,Seychelles,591,Sub-Saharan Africa,2003,High income
SYC,Seychelles,591,Sub-Saharan Africa,2004,High income
SYC,Seychelles,591,Sub-Saharan Africa,2005,High income
SYC,Seychelles,591,Sub-Saharan Africa,2006,High income
SYC,Seychelles,591,Sub-Saharan Africa,2007,High income
SYC,Seychelles,591,Sub-Saharan Africa,2008,High income
SYC,Seychelles,591,Sub-Saharan Africa,2009,High income
SYC,Seychelles,591,Sub-Saharan Africa,2010,High income
SYC,Seychelles,591,Sub-Saharan Africa,2011,High income
SYC,Seychelles,591,Sub-Saharan Africa,2012,High income
SYC,Seychelles,591,Sub-Saharan Africa,2013,High income
SYC,Seychelles,591,Sub-Saharan Africa,2014,High income
SYC,Seychelles,591,Sub-Saharan Africa,2015,High income
SYC,Seychelles,591,Sub-Saharan Africa,2016,High income
SYC,Seychelles,591,Sub-Saharan Africa,2017,High income
SYR,Syria,652,Middle East & North Africa,1960,Lower middle income
SYR,Syria,652,Middle East & North Africa,1961,Lower middle income
SYR,Syria,652,Middle East & North Africa,1962,Lower middle income
SYR,Syria,652,Middle East & North Africa,1963,Lower middle income
SYR,Syria,652,Middle East & North Africa,1964,Lower middle income
SYR,Syria,652,Middle East & North Africa,1965,Lower middle income
SYR,Syria,652,Middle East & North Africa,1966,Lower middle income
SYR,Syria,652,Middle East & North Africa,1967,Lower middle income
SYR,Syria,652,Middle East & North Africa,1968,Lower middle income
SYR,Syria,652,Middle East & North Africa,1969,Lower middle income
SYR,Syria,652,Middle East & North Africa,1970,Lower middle income
SYR,Syria,652,Middle East & North Africa,1971,Lower middle income
SYR,Syria,652,Middle East & North Africa,1972,Lower middle income
SYR,Syria,652,Middle East & North Africa,1973,Lower middle income
SYR,Syria,652,Middle East & North Africa,1974,Lower middle income
SYR,Syria,652,Middle East & North Africa,1975,Lower middle income
SYR,Syria,652,Middle East & North Africa,1976,Lower middle income
SYR,Syria,652,Middle East & North Africa,1977,Lower middle income
SYR,Syria,652,Middle East & North Africa,1978,Lower middle income
SYR,Syria,652,Middle East & North Africa,1979,Lower middle income
SYR,Syria,652,Middle East & North Africa,1980,Lower middle income
SYR,Syria,652,Middle East & North Africa,1981,Lower middle income
SYR,Syria,652,Middle East & North Africa,1982,Lower middle income
SYR,Syria,652,Middle East & North Africa,1983,Lower middle income
SYR,Syria,652,Middle East & North Africa,1984,Lower middle income
SYR,Syria,652,Middle East & North Africa,1985,Lower middle income
SYR,Syria,652,Middle East & North Africa,1986,Lower middle income
SYR,Syria,652,Middle East & North Africa,1987,Lower middle income
SYR,Syria,652,Middle East & North Africa,1988,Lower middle income
SYR,Syria,652,Middle East & North Africa,1989,Lower middle income
SYR,Syria,652,Middle East & North Africa,1990,Lower middle income
SYR,Syria,652,Middle East & North Africa,1991,Lower middle income
SYR,Syria,652,Middle East & North Africa,1992,Lower middle income
SYR,Syria,652,Middle East & North Africa,1993,Lower middle income
SYR,Syria,652,Middle East & North Africa,1994,Lower middle income
SYR,Syria,652,Middle East & North Africa,1995,Lower middle income
SYR,Syria,652,Middle East & North Africa,1996,Lower middle income
SYR,Syria,652,Middle East & North Africa,1997,Lower middle income
SYR,Syria,652,Middle East & North Africa,1998,Lower middle income
SYR,Syria,652,Middle East & North Africa,1999,Lower middle income
SYR,Syria,652,Middle East & North Africa,2000,Lower middle income
SYR,Syria,652,Middle East & North Africa,2001,Lower middle income
SYR,Syria,652,Middle East & North Africa,2002,Lower middle income
SYR,Syria,652,Middle East & North Africa,2003,Lower middle income
SYR,Syria,652,Middle East & North Africa,2004,Lower middle income
SYR,Syria,652,Middle East & North Africa,2005,Lower middle income
SYR,Syria,652,Middle East & North Africa,2006,Lower middle income
SYR,Syria,652,Middle East & North Africa,2007,Lower middle income
SYR,Syria,652,Middle East & North Africa,2008,Lower middle income
SYR,Syria,652,Middle East & North Africa,2009,Lower middle income
SYR,Syria,652,Middle East & North Africa,2010,Lower middle income
SYR,Syria,652,Middle East & North Africa,2011,Lower middle income
SYR,Syria,652,Middle East & North Africa,2012,Lower middle income
SYR,Syria,652,Middle East & North Africa,2013,Lower middle income
SYR,Syria,652,Middle East & North Africa,2014,Lower middle income
SYR,Syria,652,Middle East & North Africa,2015,Lower middle income
SYR,Syria,652,Middle East & North Africa,2016,Lower middle income
SYR,Syria,652,Middle East & North Africa,2017,Lower middle income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1960,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1961,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1962,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1963,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1964,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1965,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1966,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1967,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1968,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1969,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1970,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1971,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1972,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1973,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1974,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1975,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1976,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1977,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1978,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1979,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1980,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1981,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1982,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1983,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1984,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1985,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1986,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1987,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1988,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1989,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1990,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1991,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1992,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1993,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1994,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1995,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1996,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1997,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1998,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,1999,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2000,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2001,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2002,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2003,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2004,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2005,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2006,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2007,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2008,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2009,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2010,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2011,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2012,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2013,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2014,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2015,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2016,High income
TCA,Turks & Caicos Islands,NA,Latin America & Caribbean,2017,High income
TCD,Chad,483,Sub-Saharan Africa,1960,Low income
TCD,Chad,483,Sub-Saharan Africa,1961,Low income
TCD,Chad,483,Sub-Saharan Africa,1962,Low income
TCD,Chad,483,Sub-Saharan Africa,1963,Low income
TCD,Chad,483,Sub-Saharan Africa,1964,Low income
TCD,Chad,483,Sub-Saharan Africa,1965,Low income
TCD,Chad,483,Sub-Saharan Africa,1966,Low income
TCD,Chad,483,Sub-Saharan Africa,1967,Low income
TCD,Chad,483,Sub-Saharan Africa,1968,Low income
TCD,Chad,483,Sub-Saharan Africa,1969,Low income
TCD,Chad,483,Sub-Saharan Africa,1970,Low income
TCD,Chad,483,Sub-Saharan Africa,1971,Low income
TCD,Chad,483,Sub-Saharan Africa,1972,Low income
TCD,Chad,483,Sub-Saharan Africa,1973,Low income
TCD,Chad,483,Sub-Saharan Africa,1974,Low income
TCD,Chad,483,Sub-Saharan Africa,1975,Low income
TCD,Chad,483,Sub-Saharan Africa,1976,Low income
TCD,Chad,483,Sub-Saharan Africa,1977,Low income
TCD,Chad,483,Sub-Saharan Africa,1978,Low income
TCD,Chad,483,Sub-Saharan Africa,1979,Low income
TCD,Chad,483,Sub-Saharan Africa,1980,Low income
TCD,Chad,483,Sub-Saharan Africa,1981,Low income
TCD,Chad,483,Sub-Saharan Africa,1982,Low income
TCD,Chad,483,Sub-Saharan Africa,1983,Low income
TCD,Chad,483,Sub-Saharan Africa,1984,Low income
TCD,Chad,483,Sub-Saharan Africa,1985,Low income
TCD,Chad,483,Sub-Saharan Africa,1986,Low income
TCD,Chad,483,Sub-Saharan Africa,1987,Low income
TCD,Chad,483,Sub-Saharan Africa,1988,Low income
TCD,Chad,483,Sub-Saharan Africa,1989,Low income
TCD,Chad,483,Sub-Saharan Africa,1990,Low income
TCD,Chad,483,Sub-Saharan Africa,1991,Low income
TCD,Chad,483,Sub-Saharan Africa,1992,Low income
TCD,Chad,483,Sub-Saharan Africa,1993,Low income
TCD,Chad,483,Sub-Saharan Africa,1994,Low income
TCD,Chad,483,Sub-Saharan Africa,1995,Low income
TCD,Chad,483,Sub-Saharan Africa,1996,Low income
TCD,Chad,483,Sub-Saharan Africa,1997,Low income
TCD,Chad,483,Sub-Saharan Africa,1998,Low income
TCD,Chad,483,Sub-Saharan Africa,1999,Low income
TCD,Chad,483,Sub-Saharan Africa,2000,Low income
TCD,Chad,483,Sub-Saharan Africa,2001,Low income
TCD,Chad,483,Sub-Saharan Africa,2002,Low income
TCD,Chad,483,Sub-Saharan Africa,2003,Low income
TCD,Chad,483,Sub-Saharan Africa,2004,Low income
TCD,Chad,483,Sub-Saharan Africa,2005,Low income
TCD,Chad,483,Sub-Saharan Africa,2006,Low income
TCD,Chad,483,Sub-Saharan Africa,2007,Low income
TCD,Chad,483,Sub-Saharan Africa,2008,Low income
TCD,Chad,483,Sub-Saharan Africa,2009,Low income
TCD,Chad,483,Sub-Saharan Africa,2010,Low income
TCD,Chad,483,Sub-Saharan Africa,2011,Low income
TCD,Chad,483,Sub-Saharan Africa,2012,Low income
TCD,Chad,483,Sub-Saharan Africa,2013,Low income
TCD,Chad,483,Sub-Saharan Africa,2014,Low income
TCD,Chad,483,Sub-Saharan Africa,2015,Low income
TCD,Chad,483,Sub-Saharan Africa,2016,Low income
TCD,Chad,483,Sub-Saharan Africa,2017,Low income
TEC,NA,NA,,1960,
TEC,NA,NA,,1961,
TEC,NA,NA,,1962,
TEC,NA,NA,,1963,
TEC,NA,NA,,1964,
TEC,NA,NA,,1965,
TEC,NA,NA,,1966,
TEC,NA,NA,,1967,
TEC,NA,NA,,1968,
TEC,NA,NA,,1969,
TEC,NA,NA,,1970,
TEC,NA,NA,,1971,
TEC,NA,NA,,1972,
TEC,NA,NA,,1973,
TEC,NA,NA,,1974,
TEC,NA,NA,,1975,
TEC,NA,NA,,1976,
TEC,NA,NA,,1977,
TEC,NA,NA,,1978,
TEC,NA,NA,,1979,
TEC,NA,NA,,1980,
TEC,NA,NA,,1981,
TEC,NA,NA,,1982,
TEC,NA,NA,,1983,
TEC,NA,NA,,1984,
TEC,NA,NA,,1985,
TEC,NA,NA,,1986,
TEC,NA,NA,,1987,
TEC,NA,NA,,1988,
TEC,NA,NA,,1989,
TEC,NA,NA,,1990,
TEC,NA,NA,,1991,
TEC,NA,NA,,1992,
TEC,NA,NA,,1993,
TEC,NA,NA,,1994,
TEC,NA,NA,,1995,
TEC,NA,NA,,1996,
TEC,NA,NA,,1997,
TEC,NA,NA,,1998,
TEC,NA,NA,,1999,
TEC,NA,NA,,2000,
TEC,NA,NA,,2001,
TEC,NA,NA,,2002,
TEC,NA,NA,,2003,
TEC,NA,NA,,2004,
TEC,NA,NA,,2005,
TEC,NA,NA,,2006,
TEC,NA,NA,,2007,
TEC,NA,NA,,2008,
TEC,NA,NA,,2009,
TEC,NA,NA,,2010,
TEC,NA,NA,,2011,
TEC,NA,NA,,2012,
TEC,NA,NA,,2013,
TEC,NA,NA,,2014,
TEC,NA,NA,,2015,
TEC,NA,NA,,2016,
