country,year,iso,region,income_group,gdppccurr,lgdppc,gdpgr,prevgdpgr,gdppcgr,prevgdppcgr,debt,deltadebt,deficit,spending,pbal,CLI,inflation,legisfrac,parliaresp,legiseff,legisselec,system,prtyin,execrlc,allhouse,oppmajh,oppmajs,legelec,exelec,liec,eiec,ssh,prop_rep,housesys,sensys,cpds,eu,cab_right,cab_cent,cab_left,cab_leaning,party_right,party_cent,party_left,womenpar,inscons,fed,pres,repres,bic,kaopen,openc,pop1564,pop65,interest,unemp,sstran,postfisc_gini,democ,autoc,polity,durable,xcons,state_fail,cl,pr,fh_status,fh_score,uds_mean
Romania,2004,ROU,Europe & Central Asia,Upper middle income,3552.92452,8.175526352,8.358638313,5.524259425,8.977765964,6.28813607,18.6,-2.7,-1.1,33.2,0.3,NA,11.89338265,NA,NA,NA,NA,2,4,NA,0,0,0,1,1,7,7,0.29,1,0,NA,1,0,0.33,0.23,99.41,4,0.34,0.22,99.44,11.4,NA,0,1,2,3,NA,80.21416,68.77972783,14.23170246,NA,8,8.8377938,NA,0.9,0,0.95,8,1,0,0.833333333,0.666666667,1,0.75,0.681285871
Romania,2005,ROU,Europe & Central Asia,Upper middle income,4676.315183,8.450265725,4.171884902,8.358638313,4.817198496,8.977765964,15.7,-2.9,-0.8,33.1,0.4,NA,9.071939843,NA,NA,NA,NA,2,NA,NA,0,0,0,0,0,7,7,0.29,1,0,NA,1,0,41.58,25.16,29.1,2,41.74,26.74,31.52,11.2,NA,0,1,2,3,NA,75.92764,68.78346211,14.53043468,NA,7.099999905,8.9852001,NA,0.9,0,0.95,9,1,0,0.833333333,0.833333333,1,0.833333333,0.776376009
Romania,2006,ROU,Europe & Central Asia,Upper middle income,5828.745662,8.670557104,8.055574239,4.171884902,8.697583855,4.817198496,12.3,-3.4,-2.1,35.2,-1.3,NA,6.604609254,NA,NA,NA,NA,2,NA,NA,0,0,0,0,0,7,7,0.29,1,0,NA,1,0,42.13,25.35,28.25,2,41.74,26.74,31.52,11.2,NA,0,1,2,3,NA,76.05263,69.40355256,14.94846042,7.23,7.199999809,8.74871,NA,0.9,0,0.95,10,1,0,0.833333333,0.833333333,1,0.833333333,0.888409776
Romania,2007,ROU,Europe & Central Asia,Upper middle income,8214.185378,9.013617863,6.863746206,8.055574239,8.454090831,8.697583855,12.7,0.4,-2.8,38.2,-2.1,NA,4.904310641,NA,NA,NA,NA,2,NA,NA,0,0,0,0,0,7,7,0.29,1,1,1,1,1,69.9,19.82,7.84,2,64.14,27.74,8.12,9.4,NA,0,1,2,3,NA,72.59206,69.45235748,15.33134189,7.13,6.400000095,9.1680516,NA,0.9,0,0.95,11,1,0,0.833333333,0.833333333,1,0.833333333,0.860856101
Romania,2008,ROU,Europe & Central Asia,Upper middle income,10136.47356,9.223895442,8.458997394,6.863746206,10.28146831,8.454090831,13.2,0.5,-5.5,38.8,-4.8,NA,7.917245401,NA,NA,NA,NA,2,NA,NA,0,0,0,1,0,7,7,0.29,1,1,1,1,1,75.68,17.16,1.3,2,71.35,27.32,1.34,11.4,NA,0,1,2,3,NA,67.11996,68.72531845,15.92368997,7.7,5.599999905,10.1735411,NA,0.9,0,0.95,12,1,0,0.833333333,0.833333333,1,0.833333333,0.886349207
Romania,2009,ROU,Europe & Central Asia,Upper middle income,8220.108329,9.014338667,-7.066849133,8.458997394,-6.289378339,10.28146831,23.2,10,-9.5,40.9,-8,NA,5.582093048,NA,NA,NA,NA,2,NA,NA,0,0,0,0,0,7,7,0.29,1,1,1,1,1,57.24,0.58,35.62,3,63.04,0.4,36.56,11.4,NA,0,1,2,3,NA,61.15341,68.48690657,16.23510382,9.69,6.5,12.5014201,NA,0.9,0,0.95,13,1,0,0.833333333,0.833333333,1,0.833333333,0.789143316
Romania,2010,ROU,Europe & Central Asia,Upper middle income,8297.483621,9.02370757,-0.798453003,-7.066849133,-0.207495589,-6.289378339,29.9,6.7,-6.9,39.6,-5.4,NA,6.072911211,NA,NA,NA,NA,2,NA,NA,0,0,0,0,0,7,7,0.29,1,1,1,1,1,52.46,23.53,1.93,2,81.62,15.31,3.07,11.4,NA,0,1,2,3,NA,70.74458,68.39279599,16.20798644,7.34,7,12.6711547,NA,0.9,0,0.95,14,1,0,0.833333333,0.833333333,1,0.833333333,0.71445219
Romania,2011,ROU,Europe & Central Asia,Upper middle income,9200.277825,9.126988961,1.05628388,-0.798453003,1.554580675,-0.207495589,34.2,4.3,-5.4,39.1,-3.8,NA,5.82781583,NA,NA,NA,NA,2,NA,NA,0,0,0,0,0,7,7,0.29,1,1,1,1,1,61.95,23.16,5.79,2,76.97,13.69,9.34,11.2,NA,0,1,2,3,NA,79.25781,68.33083751,16.19803511,7.29,7.199999809,11.8218777,NA,0.9,0,0.95,15,1,0,0.833333333,0.833333333,1,0.833333333,0.692207258
Romania,2012,ROU,Europe & Central Asia,Upper middle income,8558.397606,9.054668256,0.640995225,1.05628388,1.089995812,1.554580675,37.3,3.1,-3.7,37.2,-1.9,NA,3.383121269,NA,NA,NA,NA,2,NA,NA,0,0,0,1,0,7,7,0.29,1,1,1,1,1,39.95,8.85,34.35,3,50.52,6.3,43.19,13.3,NA,0,1,2,3,NA,79.90166,68.26777042,16.26056535,6.68,6.800000191,11.1775706,NA,0.9,0,0.95,16,1,0,0.833333333,0.833333333,1,0.833333333,0.68904503
Romania,2013,ROU,Europe & Central Asia,Upper middle income,9585.266593,9.167982469,3.531593412,0.640995225,3.916754555,1.089995812,37.8,0.5,-2.1,35.4,-0.3,NA,3.193401345,NA,NA,NA,NA,2,NA,NA,0,0,0,0,0,7,7,0.29,1,1,1,1,1,40,4,53.14,3,38.06,5.07,56.87,13.3,NA,0,1,2,3,NA,80.27217,68.24200442,16.45855837,5.41,7.099999905,10.6790116,NA,0.9,0,0.95,17,1,0,0.833333333,0.833333333,1,0.833333333,NA
Romania,2014,ROU,Europe & Central Asia,Upper middle income,10020.27733,9.212366052,3.076307314,3.531593412,3.463124901,3.916754555,39.4,1.6,-1.4,34.9,0.2,NA,1.38322129,NA,NA,NA,NA,2,NA,NA,0,0,0,0,1,7,7,0.29,1,1,1,1,1,5.71,10.14,64.7,4,6.15,14.03,79.81,13.5,NA,0,1,2,3,NA,82.17122,68.03865851,16.83211653,4.49,6.800000191,10.4769544,NA,0.9,0,0.95,18,1,0,0.833333333,0.833333333,1,0.833333333,NA
Romania,2015,ROU,Europe & Central Asia,Upper middle income,8978.389254,9.102575775,3.937971321,3.076307314,4.464410593,3.463124901,38,-1.4,-0.8,35.8,0.8,NA,-0.413288297,NA,NA,NA,NA,2,NA,NA,0,0,0,0,0,7,7,0.29,1,1,1,1,1,7.994781474,7.994781474,63.68688845,4,6.705256817,5.364205453,75.60177061,13.7,NA,0,1,2,3,NA,NA,67.28902052,17.18472025,3.47,6.800000191,10.5761938,NA,0.9,0,0.95,19,1,0,0.833333333,0.833333333,1,0.833333333,NA
Slovakia,1993,SVK,Europe & Central Asia,High income,3089.438276,8.035744566,7.109809219,3.937971321,1.513090887,4.464410593,NA,NA,NA,NA,NA,NA,23.28703137,0.6861,3,3,2,2,1,NA,1,0,NA,0,0,7,7,NA,1,0,NA,1,0,100,0,0,1,100,0,0,18.1,NA,0,0,2,1,NA,114.8001,65.60172286,10.59738327,NA,NA,NA,NA,0.7,0,0.85,0,0.833333333,0,0.5,0.666666667,0.5,0.583333333,0.392880916
Slovakia,1994,SVK,Europe & Central Asia,High income,3755.727737,8.23103735,6.205530283,7.109809219,5.787846371,1.513090887,NA,NA,NA,NA,NA,100.0928,13.41551849,0.7869,3,3,2,2,2,NA,1,0,NA,1,0,7,7,NA,1,0,NA,1,0,49.28,20.62,30.09,2,47.08,19.98,32.94,18.1,NA,0,0,2,1,NA,111.1322,66.0581795,10.72939543,NA,NA,NA,NA,0.7,0,0.85,1,0.833333333,0,0.666666667,0.833333333,1,0.75,0.51524416
Slovakia,1995,SVK,Europe & Central Asia,High income,4799.151051,8.476194317,5.843495375,6.205530283,5.534215938,5.787846371,37.62360827,NA,-3.341696732,48.15264096,-2.104646309,99.63029,9.841097556,0.7869,3,3,2,2,3,NA,1,0,NA,0,0,7,7,NA,1,0,NA,1,0,77.78,0,22.22,2,85.16,0,14.84,14.7,NA,0,0,2,1,NA,111.2383,66.54976264,10.87208527,NA,12.10000038,13.92471218,NA,0.7,0,0.85,2,0.833333333,0,0.666666667,0.833333333,1,0.75,0.51790229
Slovakia,1996,SVK,Europe & Central Asia,High income,5177.748864,8.552125659,6.757147223,5.843495375,6.531408675,5.534215938,36.98837755,-0.63523072,-9.720857217,53.08723918,-8.194222807,101.5112,5.775832475,0.7869,3,0,2,2,4,NA,1,0,NA,0,0,7,7,NA,1,0,NA,1,0,77.78,0,22.22,2,85.16,0,14.84,14.7,NA,0,0,2,1,0.165697,115.2233,67.01948896,11.01854161,9.66690198,11.10000038,13.94382763,NA,0.7,0,0.85,3,0.833333333,0,0.5,0.833333333,0.5,0.666666667,0.473321285
Slovakia,1997,SVK,Europe & Central Asia,High income,5138.148679,8.544448114,6.067542991,6.757147223,5.871891186,6.531408675,38.17106545,1.1826879,-6.162638384,48.41767649,-4.387356386,103.5046,6.14198783,0.7869,3,0,2,2,5,NA,1,0,NA,0,0,7,7,NA,1,0,NA,1,0,77.78,0,22.22,2,85.16,0,14.84,14.7,NA,0,0,2,1,0.165697,119.5408,67.48634011,11.16445309,9.372497559,11.5,13.34330559,NA,0.7,0,0.85,4,0.833333333,0,0.5,0.833333333,0.5,0.666666667,0.477955749
Slovakia,1998,SVK,Europe & Central Asia,High income,5533.588845,8.618591861,4.011813722,6.067542991,3.872404906,5.871891186,40.36708148,2.19601603,-5.205420196,45.56435587,-3.226448732,101.098,6.665647455,0.8641,3,3,2,2,6,NA,1,0,NA,1,0,7,7,NA,1,0,NA,1,0,70.74,1.32,23.74,2,82.89,1.41,15.7,14.7,NA,0,0,2,1,0.165697,103.9222,67.98823926,11.27418947,21.72530812,12.69999981,13.36368847,NA,0.9,0,0.95,5,1,0,0.833333333,0.833333333,1,0.833333333,0.73209595
Slovakia,1999,SVK,Europe & Central Asia,High income,5636.579532,8.637032695,-0.205069463,4.011813722,-0.30686137,3.872404906,52.64609025,12.27900877,-7.276231084,47.85747205,-4.488971388,99.91848,10.57044575,0.8641,3,3,2,2,1,NA,0,0,NA,0,1,7,7,NA,1,0,NA,1,0,55,15,30,2,59.19,16.13,24.68,12.7,NA,0,1,2,1,0.165697,99.35648,68.52551617,11.35576052,16.24279194,16.5,14.05703735,NA,0.9,0,0.95,6,1,0,0.833333333,1,1,0.916666667,1.036862901
Slovakia,2000,SVK,Europe & Central Asia,High income,5402.929754,8.594696632,1.210173401,-0.205069463,1.347280939,-0.30686137,57.86473373,5.21864348,-12.02343791,52.02163292,-8.974770837,97.6849,12.03577678,0.8641,3,3,2,2,2,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,0,55,15,30,2,59.19,16.13,24.68,14,NA,0,1,2,1,0.165697,110.6994,69.06535997,11.41686663,9.803618629,18.89999962,13.36348152,NA,0.9,0,0.95,7,1,0,0.833333333,1,1,0.916666667,1.16660818
Slovakia,2001,SVK,Europe & Central Asia,High income,5708.082659,8.64963846,3.316468171,1.210173401,3.505723137,1.347280939,56.57256811,-1.29216562,-6.401315021,44.4030219,-3.432855283,98.59177,7.329630915,0.8641,3,3,2,2,3,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,0,55,15,30,2,59.19,16.13,24.68,14,NA,0,1,2,1,0.165697,123.6156,69.61205691,11.41556351,8.0425,19.5,13.41025543,NA,0.9,0,0.95,8,1,0,0.833333333,1,1,0.916666667,1.031730485
Slovakia,2002,SVK,Europe & Central Asia,High income,6524.861878,8.783375064,4.522792262,3.316468171,4.560795846,3.505723137,49.35616412,-7.21640399,-8.088038571,45.13890644,-5.179512295,100.5932,3.127133163,0.8366,3,3,2,2,4,NA,0,0,NA,1,0,7,7,NA,1,0,NA,1,0,50.43,23.35,26.22,2,54.16,24.28,21.57,19.3,NA,0,1,2,1,0.165697,122.1961,70.13858442,11.43141245,6.935,18.79999924,13.55038738,NA,0.9,0,0.95,9,1,0,0.833333333,1,1,0.916666667,1.041610426
Slovakia,2003,SVK,Europe & Central Asia,High income,8696.913242,9.070723442,5.418715957,4.522792262,5.488126963,4.560795846,47.50684868,-1.84931544,-2.703018181,39.90522638,-1.101321586,98.03478,8.554143054,0.8366,3,3,2,2,5,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,0,18.75,81.25,0,1,19.23,80.77,0,19.3,NA,0,1,2,1,0.4491701,126.283,70.61814212,11.51885198,4.985833333,17.70000076,11.87827015,NA,0.9,0,0.95,10,1,0,0.833333333,1,1,0.916666667,1.144241089
Slovakia,2004,SVK,Europe & Central Asia,High income,10654.79371,9.273765183,5.258836381,5.418715957,5.280271095,5.488126963,45.11846213,-2.38838655,-2.308472342,37.81628535,-0.916078116,97.3847,7.548500882,0.8366,3,3,2,2,6,NA,0,0,NA,0,1,7,7,NA,1,0,NA,1,1,18.75,81.25,0,1,19.23,80.77,0,16.7,NA,0,1,2,1,0.4491701,140.1618,71.02453922,11.62296129,5.025833333,18.39999962,12.6147213,26.1,0.9,0,0.95,11,1,0,1,1,1,1,1.107047749
Slovakia,2005,SVK,Europe & Central Asia,High income,11669.41975,9.364727003,6.750960834,5.258836381,6.740490003,5.280271095,38.3718431,-6.74661903,-2.88332708,39.77553587,-1.794772089,100.3711,2.709084946,0.8366,3,3,2,2,7,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,1,18.75,81.25,0,1,19.23,80.77,0,16.7,NA,0,1,2,1,0.5095729,149.166,71.35530063,11.74942818,3.521666667,16.39999962,12.73690796,NA,0.9,0,0.95,12,1,0,1,1,1,1,1.106086545
Slovakia,2006,SVK,Europe & Central Asia,High income,13139.03218,9.483342635,8.452887729,6.750960834,8.447902154,6.740490003,36.21279415,-2.15904895,-3.59197033,38.76233274,-2.716017316,100.6199,4.483331204,0.7919,3,3,2,2,8,NA,0,0,NA,1,0,7,7,NA,1,0,NA,1,1,23.3,38.46,34.09,3,31.94,38.89,29.17,20,NA,0,1,2,1,0.5699756,166.5211,71.64922985,11.89118844,4.411666667,13.5,12.25358105,NA,1,0,1,13,1,0,1,1,1,1,1.18172111
Slovakia,2007,SVK,Europe & Central Asia,High income,16057.73314,9.683945828,10.79957707,8.452887729,10.76725222,8.447902154,34.79278247,-1.42001168,-1.94876344,36.33922016,-1.021556452,102.7831,2.756723716,NA,3,3,2,2,1,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,1,31.25,0,68.75,4,41.18,0,58.82,19.3,NA,0,1,2,1,0.6303783,168.1225,71.89742902,12.03346006,4.490833333,11.19999981,11.89651108,23.7,1,0,1,14,1,0,1,1,1,1,1.284242097
Slovakia,2008,SVK,Europe & Central Asia,High income,18650.35912,9.833620681,5.62977904,10.79957707,5.53923472,10.76725222,33.79040967,-1.0023728,-2.427749449,36.93778727,-1.554924462,104.7232,4.598179763,NA,3,3,2,2,2,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,1,31.25,0,68.75,4,41.18,0,58.82,19.3,NA,0,1,2,1,0.690781,163.3241,72.07919146,12.17350373,4.723333333,9.600000381,11.66242218,NA,1,0,1,15,1,0,1,1,1,1,1.185808721
Slovakia,2009,SVK,Europe & Central Asia,High income,16512.98197,9.711902137,-5.422542327,5.62977904,-5.548489764,5.53923472,42.46266826,8.67225859,-7.804208237,44.08435735,-6.725670302,98.89493,1.615104641,NA,3,3,2,2,3,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,1,29.09,0,70.91,4,41.18,0,58.82,18,NA,0,1,2,1,0.7511837,137.1397,72.11006317,12.34099602,4.706666667,12.10000038,14.13430977,NA,1,0,1,16,1,0,1,1,1,1,1.276526701
Slovakia,2010,SVK,Europe & Central Asia,High income,16600.61359,9.717194937,5.041716681,-5.422542327,4.94387255,-5.548489764,47.38544702,4.92277876,-7.484921561,42.14500144,-6.364389764,97.42067,0.957018133,NA,3,3,2,2,4,NA,0,0,NA,1,0,7,7,NA,1,0,NA,1,1,35.45,25.72,38.84,3,43.3,26.24,30.46,15.3,NA,0,1,2,1,0.7511837,154.5579,72.03280399,12.5095795,3.871666667,14.5,14.43124962,26.1,1,0,1,17,1,0,1,1,1,1,1.181197009
Slovakia,2011,SVK,Europe & Central Asia,High income,18187.15744,9.808470989,2.819099502,5.041716681,2.686613637,4.94387255,49.95044049,2.56499347,-4.27695107,40.81688069,-2.943850036,100.1199,3.919285991,NA,3,3,2,2,5,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,1,46.05,53.95,0,1,45.58,54.42,0,16,NA,0,1,2,1,0.7511837,171.4538,71.90602022,12.68073977,4.415,13.69999981,13.90506935,NA,1,0,1,18,1,0,1,1,1,1,1.255456328
Slovakia,2012,SVK,Europe & Central Asia,High income,17274.6423,9.756994942,1.657148687,2.819099502,1.484291761,2.686613637,58.30268478,8.35224429,-4.344886334,40.63006007,-2.777697964,98.60308,3.606102635,NA,3,3,2,2,6,NA,0,0,NA,1,0,7,7,NA,1,0,NA,1,1,10.27,15.41,74.32,4,11.71,13.98,74.32,18.7,NA,0,1,2,1,0.7511837,179.8954,71.66904054,12.95296817,4.5525,14,14.0874939,NA,1,0,1,19,1,0,1,1,1,1,1.259193446
Slovakia,2013,SVK,Europe & Central Asia,High income,18191.61279,9.808715931,1.490646438,1.657148687,1.381645185,1.484291761,61.15771561,2.85503083,-2.719988478,41.44074913,-1.060038218,98.07973,1.40047369,NA,3,3,2,2,1,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,1,0,0,100,5,0,0,100,18.7,NA,0,1,2,1,0.7511837,183.4276,71.13966146,13.32506955,3.1875,14.19999981,14.06672478,26.6,1,0,1,20,1,0,1,1,1,1,NA
Slovakia,2014,SVK,Europe & Central Asia,High income,18629.77966,9.832516636,2.570852593,1.490646438,2.65066889,1.381645185,60.54286289,-0.61485272,-2.707326628,42.01730856,-1.058543175,100.1697,-0.07616533,NA,NA,NA,NA,2,2,NA,0,0,NA,0,1,7,7,NA,1,0,NA,1,1,0,0,100,5,0,0,100,18.7,NA,0,1,2,1,0.7511837,180.0573,70.93377207,13.74918798,2.071666667,13.19999981,14.05064583,NA,1,0,1,21,1,0,1,1,1,1,NA
Slovakia,2015,SVK,Europe & Central Asia,High income,16132.86031,9.688613484,3.83108478,2.570852593,3.751454707,2.65066889,59.27462618,-1.26823671,-2.744580686,45.56159622,-1.279766435,100.1266,-0.325219777,NA,NA,NA,NA,2,3,NA,0,0,NA,1,0,7,7,NA,1,0,NA,1,1,0,0,100,5,0,0,100,18.7,NA,0,1,2,1,0.7511837,NA,#VALUE!,#VALUE!,0.885,11.5,13.93817806,NA,1,0,1,22,1,0,1,1,1,1,NA
Slovenia,1991,SVN,Europe & Central Asia,High income,NA,#VALUE!,-8.9,3.83108478,NA,3.751454707,NA,NA,NA,NA,NA,NA,114.8329251,0.8781,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,3,NA,142.8274,68.75252424,10.93668238,NA,NA,NA,NA,1,0,1,0,1,0,0.666666667,0.833333333,1,0.75,0.940164426
Slovenia,1992,SVN,Europe & Central Asia,High income,NA,#VALUE!,-5.464,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,209.9337573,0.8486,3,3,2,2,2,NA,0,0,0,1,0,7,7,NA,1,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,14.4,NA,0,1,2,3,NA,108.0202,68.97604481,11.23426179,NA,NA,NA,NA,1,0,1,1,1,0,0.833333333,0.833333333,1,0.833333333,1.121185
Slovenia,1993,SVN,Europe & Central Asia,High income,NA,#VALUE!,2.843,-5.464,NA,NA,NA,NA,NA,NA,NA,NA,31.76212741,0.8486,3,3,2,2,1,NA,0,0,NA,0,0,7,7,0.44,1,0,NA,1,0,37.5,25,37.5,3,36.68,25,38.32,14.4,NA,0,1,2,3,NA,105.4163,69.11961625,11.56381675,NA,NA,NA,NA,1,0,1,2,1,0,0.833333333,1,1,0.916666667,1.259584743
Slovenia,1994,SVN,Europe & Central Asia,High income,NA,#VALUE!,5.327,2.843,NA,NA,NA,NA,NA,NA,NA,NA,20.99181619,0.8486,3,3,2,2,2,NA,0,0,NA,0,0,7,7,0.44,1,0,NA,1,0,47.02,20.24,27.98,2,41.59,28.35,30.05,14.4,NA,0,1,2,3,NA,106.6266,69.31483066,11.89913813,NA,NA,NA,NA,1,0,1,3,1,0,0.833333333,1,1,0.916666667,1.247716269
Slovenia,1995,SVN,Europe & Central Asia,High income,10690.66523,9.277126231,4.107,5.327,NA,NA,18.3,NA,-8.177082809,52.07077366,-6.563881141,NA,13.46372402,0.8486,3,3,2,2,3,NA,0,0,NA,0,0,7,7,0.44,1,0,NA,1,0,50,18.75,25,2,43.13,29.4,27.46,14.4,NA,0,1,2,3,NA,93.4633,69.29119738,12.31528966,NA,6.800000191,15.29854679,NA,1,0,1,4,1,0,0.833333333,1,1,0.916666667,1.25146599
Slovenia,1996,SVN,Europe & Central Asia,High income,10801.42843,9.287433666,3.516281143,4.107,3.58103613,NA,21.6,3.3,-1.096996109,43.95205912,0.564683386,98.89075,9.864456615,0.8193,3,3,2,2,4,NA,0,0,NA,1,0,7,7,0.44,1,0,NA,1,0,50,31.86,2.53,2,57.81,39.41,2.78,14.4,NA,0,1,2,3,0.165697,93.62779,69.50414476,12.68958146,NA,6.900000095,15.11500645,NA,1,0,1,5,1,0,0.833333333,1,1,0.916666667,1.249679856
Slovenia,1997,SVN,Europe & Central Asia,High income,10447.93571,9.254159698,5.114380072,3.516281143,5.255806308,3.58103613,22.1,0.5,-2.310635253,44.18017083,-0.355861478,101.1191,8.359679435,0.8193,3,3,2,2,5,NA,0,0,NA,0,0,7,7,0.44,1,0,NA,1,0,43.34,5.21,44.41,3,52.33,6.33,41.34,7.8,NA,0,1,2,3,0.4145133,96.32608,69.72460931,13.02621045,NA,6.900000095,15.47237206,21.7,1,0,1,6,1,0,0.833333333,1,1,0.916666667,1.251516014
Slovenia,1998,SVN,Europe & Central Asia,High income,11165.27633,9.320563914,3.285631582,5.114380072,3.511161593,5.255806308,22.8,0.7,-2.330472381,45.02665196,-0.575629248,100.9184,7.891165694,0.8193,3,3,2,2,6,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,0,42.11,0,52.63,3,51.01,0,48.99,7.8,NA,0,1,2,3,0.4145133,96.77502,69.80631206,13.39587411,NA,7.400000095,15.48552895,NA,1,0,1,7,1,0,0.833333333,1,1,0.916666667,1.252852911
Slovenia,1999,SVN,Europe & Central Asia,High income,11441.99702,9.345045814,5.274354013,3.285631582,5.199182272,3.511161593,23.7,0.9,-2.976888023,45.82356621,-1.114177711,97.34648,6.155587699,0.8193,3,3,2,2,7,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,0,42.11,0,52.63,3,51.01,0,48.99,7.8,NA,0,1,2,3,0.4145133,92.6291,69.91020913,13.70633038,NA,7.300000191,15.46882153,22.1,1,0,1,8,1,0,0.833333333,1,1,0.916666667,1.250126943
Slovenia,2000,SVN,Europe & Central Asia,High income,10227.73677,9.2328586,4.155433811,5.274354013,3.847511866,5.199182272,25.9,2.2,-3.639576061,46.14109206,-1.87172785,101.5322,8.911745062,0.7941,3,3,2,2,8,NA,0,0,NA,1,0,7,7,NA,1,0,NA,1,0,23.64,8.49,54.29,3,27.53,10.68,61.8,12.2,NA,0,1,2,3,0.6979864,103.6791,70.09614881,13.97949701,NA,6.699999809,15.64624977,NA,1,0,1,9,1,0,0.833333333,1,1,0.916666667,1.181046946
Slovenia,2001,SVN,Europe & Central Asia,High income,10479.29634,9.257156812,2.949365438,4.155433811,2.787349198,3.847511866,26.1,0.2,-3.882718998,46.95125305,-2.090800834,102.0397,8.379665875,0.7941,3,3,2,2,9,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,0,62.5,0,37.5,3,63,0,37,12.2,NA,0,1,2,3,0.6979864,104.5387,70.13124348,14.30095355,NA,6.199999809,15.58252335,NA,1,0,1,10,1,0,0.833333333,1,1,0.916666667,1.140970903
Slovenia,2002,SVN,Europe & Central Asia,High income,11814.09994,9.377049007,3.83630537,2.949365438,3.707715748,2.787349198,27.3,1.2,-2.403439975,45.83056163,-0.664944789,99.62116,7.480777707,0.7941,3,3,2,2,10,NA,0,0,NA,0,1,7,7,NA,1,0,NA,1,0,56.74,0,37.63,3,62.85,0,37.15,12.2,NA,0,1,2,3,0.6979864,103.3271,70.19348432,14.63302901,8.616,6.300000191,15.59505653,NA,1,0,1,11,1,0,1,1,1,1,1.398481532
Slovenia,2003,SVN,Europe & Central Asia,High income,14880.47154,9.607804997,2.842083168,3.83630537,2.780091236,3.707715748,26.7,-0.6,-2.618685499,45.81341177,-1.17429846,99.26842,5.544164218,0.7941,3,3,2,2,11,NA,0,0,NA,0,0,7,7,NA,1,0,NA,1,0,58.82,0,41.18,3,58.7,0,41.3,12.2,NA,0,1,2,3,0.7583891,102.1085,70.35261484,14.8811614,6.401666667,6.699999809,15.56594658,NA,1,0,1,12,1,0,1,1,1,1,1.559619712
Slovenia,2004,SVN,Europe & Central Asia,High income,17260.90151,9.756199194,4.35179544,2.842083168,4.284962717,2.780091236,26.8,0.1,-1.964805781,45.32130568,-0.560174079,98.35343,3.592975942,0.796,3,3,2,2,12,NA,0,0,NA,1,0,7,7,NA,1,0,NA,1,1,65.11,1.86,33.03,2,60.74,1.46,37.81,12.2,NA,0,1,2,3,0.8187919,111.3771,70.36149794,15.17252835,4.684166667,6.300000191,15.50568008,21.5,1,0,1,13,1,0,1,1,1,1,1.55791568
Slovenia,2005,SVN,Europe & Central Asia,High income,18169.18091,9.807482081,4.003007433,4.35179544,3.823020815,4.284962717,26.3,-0.5,-1.332895139,44.91431033,-0.037633297,99.26044,2.451501323,0.796,3,3,2,2,13,NA,0,0,NA,0,0,7,7,0.31,1,0,NA,1,1,0,23.49,76.51,4,0,18.38,81.62,12.2,NA,0,1,2,3,0.8791946,119.7975,70.29589719,15.46823345,3.806666667,6.5,15.38557243,NA,1,0,1,14,1,0,1,1,1,1,1.396204587
Slovenia,2006,SVN,Europe & Central Asia,High income,19726.1265,9.889699254,5.655999111,4.003007433,5.319372956,3.823020815,26,-0.3,-1.20431359,44.21746849,-0.046860318,101.134,2.457924442,0.796,3,3,2,2,14,NA,0,0,NA,0,0,7,7,0.31,1,0,NA,1,1,0,22.94,77.06,4,0,18.38,81.62,12.2,NA,0,1,2,3,0.9395973,129.4386,70.23678414,15.7498379,3.853333333,6,15.00492096,NA,1,0,1,15,1,0,1,1,1,1,1.23863517
Slovenia,2007,SVN,Europe & Central Asia,High income,23841.31792,10.0791754,6.941645694,5.655999111,6.34528862,5.319372956,22.8,-3.2,-0.088511151,42.18869833,0.934189474,104.9188,3.657495633,NA,3,3,2,2,15,NA,0,0,NA,0,0,7,7,0.31,1,0,NA,1,1,0,17.65,82.35,4,0,18.38,81.62,12.2,NA,0,1,2,3,1,136.492,70.05980906,16.02263293,4.529166667,4.900000095,14.11634159,21.6,1,0,1,16,1,0,1,1,1,1,1.395589178
Slovenia,2008,SVN,Europe & Central Asia,High income,27501.81027,10.22200711,3.300130188,6.941645694,3.136899703,6.34528862,21.8,-1,-1.415777571,43.86947711,-0.727927754,100.5526,5.647423806,NA,3,3,2,2,16,NA,0,0,NA,1,0,7,7,0.31,1,0,NA,1,1,3.54,15.67,80.79,4,3.14,16.32,80.53,13.3,NA,0,1,2,3,0.9395973,134.1443,69.72875325,16.32899505,4.606666667,4.400000095,14.41865158,NA,1,0,1,17,1,0,1,1,1,1,1.236713401
