iso,country,cown,region,year,gdppccurr,gdpgr,gdppcgr,inflation,imf_debt,wb_debt,imf_balance,oecd_balance,income_group,lending_category
TTO,Trinidad & Tobago,52,Latin America & Caribbean,2016,16040.52424,-2.268341,-2.617034355,-0.6318471,NA,NA,NA,NA,High income,IBRD
TTO,Trinidad & Tobago,52,Latin America & Caribbean,2017,NA,NA,NA,NA,NA,NA,NA,NA,High income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1960,NA,NA,NA,NA,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1961,NA,NA,NA,NA,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1962,NA,NA,NA,NA,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1963,NA,NA,NA,NA,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1964,NA,NA,NA,NA,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1965,218.0360187,NA,NA,NA,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1966,224.42662,3.454867893,1.381967601,1.527901537,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1967,229.168376,0.161952472,-1.938527431,4.131448037,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1968,250.8518741,10.40972858,8.026036935,1.329107879,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1969,260.5787663,4.747815409,2.462775412,1.380763655,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1970,284.4120916,4.669631776,2.389336596,6.599287883,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1971,325.7911711,10.56019747,8.160045055,5.48330618,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1972,423.1599478,17.74271827,15.18520021,2.88672356,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1973,505.2003941,-0.654643505,-2.819917597,8.560803344,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1974,641.5930846,8.074782332,5.70065323,24.39472609,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1975,765.7901581,7.156099909,4.772930546,4.994560341,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1976,779.676264,7.876852653,5.463997791,2.897552926,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1977,863.7901651,3.411095854,1.08220691,9.653309087,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1978,985.6534984,6.440473533,3.981055971,6.464929991,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1979,1158.411974,6.567521173,3.986270928,10.38784121,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1980,1373.100667,7.418739595,4.670001895,12.79876245,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1981,1287.77428,5.514072828,2.662914089,11.41074801,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1982,1207.818259,-0.493737603,-3.285618146,16.00766052,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1983,1204.86443,4.681917384,1.714947386,12.7007164,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1984,1158.103282,5.748843265,2.817967858,6.981202746,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1985,1148.6381,5.648573235,2.850252689,3.597121043,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1986,1200.856062,-1.446988414,-3.912599789,3.522667847,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1987,1260.524063,6.701371095,4.169891139,5.17071148,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1988,1282.645675,0.072159078,-2.206126468,7.704193959,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1989,1254.770903,1.746699129,-0.52145881,8.829283306,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1990,1492.878809,7.949819436,5.565174957,4.476504478,NA,54.7703801,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1991,1553.251774,3.904545301,1.622373665,7.036802091,NA,60.67271881,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1992,1801.334534,7.805728857,5.480742269,5.691544885,NA,55.49913175,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1993,1662.963364,2.189828889,0.076641915,4.691343344,NA,59.30982746,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1994,1745.357659,3.178411391,1.200365416,4.526057597,NA,59.03451416,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1995,1978.376789,2.351669888,0.584273833,5.351095408,NA,57.51826787,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1996,2116.167296,7.146080839,5.501598806,4.356595375,NA,55.29651794,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1997,2210.786913,5.440943436,4.001434947,14.1253366,NA,56.93532781,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1998,2295.237988,4.783762572,3.512566338,3.271675884,NA,54.28174403,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,1999,2389.036036,6.054634515,4.902325036,3.361418922,NA,55.63863638,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2000,2213.914088,4.709859945,3.679354051,3.283339935,NA,56.72146854,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2001,2254.933126,3.796183827,2.8786425,3.914345953,NA,56.4676421,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2002,2346.05937,1.322563618,0.514957851,2.285095877,NA,55.93409399,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2003,2761.969249,4.702411815,3.908670193,2.684410313,NA,55.02116003,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2004,3112.835029,6.235793869,5.409427181,3.35158033,NA,53.83741947,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2005,3194.562243,3.486535815,2.617042492,4.175577641,NA,52.42052972,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2006,3371.71231,5.244195185,4.277501542,3.837136236,NA,48.56231847,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2007,3778.184171,6.709620392,5.653195785,2.10726389,NA,45.78954125,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2008,4310.093026,4.237776836,3.143560902,6.346361747,NA,43.29193491,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2009,4129.977335,3.043448955,1.922135996,3.033112117,NA,42.92979215,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2010,4140.15177,3.510608639,2.361701531,3.815414505,NA,40.6626014,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2011,4256.91279,-1.91717768,-3.024888542,4.279310702,NA,44.62477633,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2012,4137.54814,3.997666079,2.801651671,4.896374614,NA,44.6597512,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2013,4199.084678,2.874754293,1.680275828,3.823296175,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2014,4270.307423,2.823159581,1.629666626,4.561493052,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2015,3828.100633,1.149408393,-0.014759945,3.594766316,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2016,3688.646375,1.169769098,0.020071497,5.492197601,NA,NA,NA,NA,Lower middle income,IBRD
TUN,Tunisia,616,Middle East & North Africa,2017,NA,NA,NA,NA,NA,NA,NA,NA,Lower middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1960,509.4241118,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1961,285.0127089,1.156069385,-1.268213838,4.808894461,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1962,309.4469034,5.571428582,3.059959104,5.349371567,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1963,350.6632227,9.066305552,6.486441424,6.41669448,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1964,369.5837863,5.459056798,2.973270186,2.352436519,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1965,385.6409757,2.823529543,0.404293957,3.92450774,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1966,445.2504915,11.21281504,8.602289761,6.311991205,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1967,482.378394,4.732510244,2.280158068,5.92343332,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1968,526.2139967,6.77799601,4.278522425,4.611560278,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1969,571.6182737,4.081145621,1.639431801,6.876317103,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1970,489.930775,3.233508973,0.803632894,8.644504447,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1971,455.1053041,5.566694501,3.071491576,16.90208715,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1972,558.421564,7.425788326,4.881148457,10.97567605,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1973,686.4906344,3.262334518,0.823340673,21.9302187,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1974,927.8001104,5.594474403,3.123345302,28.99234735,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1975,1136.376695,7.17411269,4.699300897,21.30924007,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1976,1275.958161,10.46117956,7.953716002,15.61265749,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1977,1427.373253,3.406669804,1.095612092,24.08902325,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1978,1549.646128,1.502933011,-0.746570066,47.54114671,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1979,2079.222784,-0.62411357,-2.829309192,76.72086672,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1980,1564.24898,-2.447350426,-4.625585037,93.00322479,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1981,1579.075709,4.856648767,2.496915035,44.0570705,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1982,1402.408081,3.563227812,1.229836443,28.2268344,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1983,1310.256988,4.971080777,2.633954834,26.25824542,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1984,1246.825842,6.712015712,4.403890462,48.23683261,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1985,1368.402906,4.241335716,2.077797759,53.05447687,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1986,1510.678089,7.012031111,4.888791206,36.00688555,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1987,1705.89612,9.485538842,7.402159108,33.61222903,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1988,1745.366939,2.320736794,0.447789225,69.01813111,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1989,2021.861437,0.290244069,-1.486329701,75.40483061,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1990,2794.353551,9.266146671,7.383087458,58.24439811,NA,30.2454942,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1991,2735.710807,0.720279036,-0.967250493,59.16410689,NA,32.12991113,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1992,2842.373598,5.035634939,3.324237377,65.19943828,NA,34.01727506,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1993,3180.192011,7.651265203,5.931895982,68.37942836,NA,33.69822326,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1994,2270.340362,-4.668147364,-6.17586409,104.7491372,NA,44.01750571,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1995,2897.870208,7.878266876,6.177176433,86.00754244,NA,35.84140076,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1996,3053.950828,7.379664474,5.686787695,77.22351222,NA,37.92075014,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1997,3144.389453,7.577663644,5.886123463,81.45486258,NA,44.29328872,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1998,4496.503169,2.308213492,0.71162251,143.6925417,NA,30.31845746,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,1999,4108.127878,-3.389305047,-4.874800516,54.29047331,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2000,4316.553895,6.640061263,5.033389493,49.34068172,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2001,3119.603167,-5.962310691,-7.35600104,52.92365688,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2002,3660.069826,6.430278602,4.87559367,37.57442908,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2003,4718.456754,5.608255023,4.101697301,23.32004368,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2004,6040.88491,9.644322663,8.135577651,12.44688837,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2005,7384.258482,9.009853214,7.57216564,7.104863112,NA,NA,NA,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2006,8034.606676,7.109703381,5.770121117,9.371704044,46.5,NA,0,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2007,9709.720022,5.030457776,3.772041114,6.216641784,39.9,NA,-1.7,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2008,10850.87039,0.845251442,-0.361270391,12.03733641,40,41.54595113,-2.3,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2009,9036.266711,-4.704465981,-5.90556276,5.40180338,43.9,50.47308988,-5.9,-6.17397425,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2010,10672.05482,8.487372187,7.00581964,7.012657721,40.1,47.43244568,-3.4,-2.684435359,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2011,11341.13134,11.11349555,9.474947563,8.188568494,36.5,42.36010559,-0.7,-0.741717203,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2012,11720.3077,4.789940207,3.159261369,7.418217912,32.7,39.28667615,-1.8,-0.188460338,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2013,12542.93076,8.491309393,6.748478827,6.268813913,31.4,32.91847776,-1.5,0.205140758,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2014,12127.22567,5.166690703,3.469272103,7.421677746,28.8,31.56384939,-1.4,0.244495831,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2015,10984.77076,6.085886632,4.404098459,7.826941985,27.6,29.20699772,-1.3,1.309453925,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2016,10862.6004,3.183831543,1.573436855,8.098262201,28.3,31.87218091,-2.3,NA,Upper middle income,IBRD
TUR,Turkey,640,Europe & Central Asia,2017,NA,NA,NA,NA,28.5,NA,-2.3,NA,Upper middle income,IBRD
TUV,Tuvalu,947,East Asia & Pacific,1960,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1961,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1962,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1963,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1964,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1965,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1966,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1967,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1968,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1969,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1970,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1971,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1972,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1973,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1974,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1975,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1976,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1977,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1978,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1979,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1980,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1981,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1982,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1983,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1984,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1985,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1986,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1987,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1988,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1989,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1990,980.1674709,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1991,1034.482041,3.609164985,3.036928351,2.646490842,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1992,1069.595946,2.788866584,2.15694469,7.344814189,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1993,1051.85266,4.110691014,3.57626523,2.546285375,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1994,1184.638255,10.28348701,9.87547411,-4.663738178,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1995,1194.576939,-5.004437317,-5.416119062,5.147897714,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1996,1332.63248,-5.961361169,-6.225514648,12.69288536,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1997,1369.074641,10.00322432,9.754214107,-1.304988744,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1998,1370.904026,15.50121998,15.1412871,2.740293748,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,1999,1464.648593,-1.563791371,-1.974600588,6.121393537,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2000,1458.817097,-0.970599814,-1.759050452,12.82618908,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2001,1387.357543,1.634107644,0.651103238,5.913662562,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2002,1603.631992,7.886174359,6.508904048,3.316122729,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2003,1866.599625,-3.333536533,-4.63997384,2.253196177,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2004,2176.564747,-1.352181114,-2.618430659,5.599649283,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2005,2178.02921,-3.779729962,-5.056013587,1.497445634,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2006,2259.333279,2.138938329,1.03059432,4.125299555,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2007,2638.911845,6.350564875,5.249992789,-0.131464841,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2008,2929.42164,7.983260905,6.97026513,3.523465518,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2009,2595.639908,-4.432851394,-5.357310929,0.689026273,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2010,3021.889528,-2.729427912,-3.560721378,2.643296858,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2011,3698.910096,8.453323926,7.463488358,1.292174317,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2012,3718.018711,0.174458145,-0.731548609,0.870909372,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2013,3542.135089,1.298187614,0.418066565,1.749058547,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2014,3415.813158,2.235865935,1.401708247,1.858193716,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2015,2970.027974,2.642147236,1.77443342,2.506230022,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2016,3083.615251,2.743244632,1.854414183,2.944030314,NA,NA,NA,NA,Upper middle income,IDA
TUV,Tuvalu,947,East Asia & Pacific,2017,NA,NA,NA,NA,NA,NA,NA,NA,Upper middle income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1960,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1961,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1962,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1963,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1964,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1965,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1966,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1967,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1968,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1969,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1970,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1971,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1972,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1973,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1974,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1975,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1976,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1977,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1978,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1979,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1980,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1981,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
TZA,Tanzania,510,Sub-Saharan Africa,1982,NA,NA,NA,NA,NA,NA,NA,NA,Low income,IDA
